,author_id,created_at,text,id
904,3220388561,2017-04-02T16:49:23.000Z,okay so I convinced my classmates that I was a lesbian and not bi and like 3 boys have asked for my number,848578117383925762
905,1583645450,2017-04-07T03:19:59.000Z,Reasons why I hate living in the dorms: The 18 yr old boys on my floor think it's cute to yell penis as loud as they can,850186364519940097
906,3227278405,2017-04-05T02:39:17.000Z,"Hey it's just most of Team
Or, nobody's perfect
Or, Deplorable's how stupid are they
Or, back in USSR, don't no how lucky are https://t.co/3CC8INk6fn",849451346327678976
907,18597798,2017-04-03T11:47:14.000Z,"fish '''sushi''' instead of fresh caught and then complain about people whose morals allow them to eat pork. ""them"" ""us"" animals ARE us",848864466733117440
908,14448063,2017-04-03T19:13:04.000Z,"Why Mind Wandering Can Be So Miserable, According to Happiness Experts https://t.co/q0ZcPZmjoV @SmithsonianMag https://t.co/ZuKksyhYUe",848976664340070401
909,71961667,2017-04-03T21:03:48.000Z,"Also, last time I checked, God would rather have the LGBT community than Bryan. https://t.co/n9uFzPxGMS",849004531304325128
910,4056791195,2017-04-05T15:56:08.000Z,The Soviets managed to accomplish total usurpation  criminalization  radicalization  and grabbed under KGBists total mob monopolization,849651880192036870
911,707132258,2017-04-05T03:32:33.000Z,@Oliviaponth I really hate you😂😂 I'm not nice and now you can't come out on my boat this summer. You can swim behind us,849464751298154496
912,295705264,2017-04-03T17:28:04.000Z,"Waterford Traffic Corp MIT Checkpoint on RiceBridge Waterford. 2 vehicles issued with FCN for no tax ,1 vehicle seized for no insurance. https://t.co/cyklH9eZQ5",848950240229158912
913,3248071753,2017-04-06T04:22:12.000Z,"How was my night? Well, I nearly cried watching a scene in which Paul Rudd helped a disabled teen pee off a bridge. So pretty good I'd say.",849839634020528128
914,764322548754550784,2017-04-07T14:54:30.000Z,"@IvankaTrump Your father is at best a useful idiot being led along on a string, the 'gas' attack if it happened at all was not perpetrated by Syria",850361145382903809
915,882315709,2017-04-07T16:21:25.000Z,We cannot let Trump get away with his $90MM hoax to end the Putins Puppet narrative.There was nothing there. Putin told Assad to move assets,850383018661380096
916,14685496,2017-03-31T12:05:29.000Z,@radiochick841 @Notbuyingthisbs @Eykis @POTUS The Donald is a buffoon but Pence truly scared me because he is a true Fanatic,847781895886819328
917,546860087,2017-04-05T14:51:27.000Z,Can dispatch release gong yoo and go eun dating photos already? Who cares about knetz let them die bcs of jealousy,849635602085560320
918,1236626816,2017-04-04T21:18:00.000Z,"@Doorbundle Coal miners with emphysema, abortions with coat hangers and 'no blacks, Irish or dogs' signs. Ah, them's were the days . . .",849370492704362496
919,788806148489183232,2017-04-03T18:36:35.000Z,@BBCBreaking The attackers r cowards &amp; twats attacking a lone individual. Sickening how scum defend this with whataboutery on totally unrelated issues.,848967483012853761
920,3214703541,2017-04-04T20:41:04.000Z,📷 Templar Challenge: Kill without allowing it to Teleport Atheon Challenge: Each guardian must destroy... https://t.co/bvKzNpJcIx,849361198139277313
921,782442389138993152,2017-04-08T01:06:11.000Z,"@DoritoJam @_MLJoe @RealVwq @VanillaRiceYT @TheRedSpy @FookinChombie @thatguycosmic still gonna mention you in my video because you donated on my patreon, I'm not that much of a cunt xx",850515080513015808
922,442691734,2017-04-08T01:19:43.000Z,Liar! Five Promises Broken by Donald Trump in 24 Hours ... https://t.co/8GEcIkiIk2)  xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx…https://t.co/TMUqQcgXXh,850518486308724736
923,835693096264355841,2017-04-06T03:50:13.000Z,@DailyCaller These intellectually and emotionally weak #snowflakes will drop like flies when they enter the real world. #DarwinismInAction,849831585146839040
924,810037537859403777,2017-04-03T18:56:25.000Z,Atlanta Overpass Collapse and Fire Sparks Traffic Nightmare https://t.co/mUGPGLuC5Z https://t.co/m8oqYSSVSQ,848972474222030848
925,40171282,2017-04-02T04:26:13.000Z,Art. Pure art. Need to mix some sexy black and hispanic BBW queens in this pic too. https://t.co/rQfjFjPJWr,848391093381197824
926,17568738,2017-04-06T23:36:07.000Z,@thehill Trump has no clue how a democracy works.It needs to be drilled into his tiny brain he is not Putin #trumprussia,850130026649362432
927,259311657,2017-04-08T17:19:00.000Z,@LurkingNovelist @slpng_giants @dominos @dominos Say it ain't so! Pls stop ads on hate-filled Breitbart. Would hate to stop getting our pizza at Wilmette Dominos. @slpng_giants,850759897880956928
928,85583894,2017-03-30T16:32:30.000Z,"This week White Supremacists broke into this Iranian refugee's Oregon home &amp; destroyed it.

Total silence from the administration. https://t.co/meRAnguSaO",847486704944427010
929,791408755,2017-04-08T16:13:40.000Z,"Nigga u shud become their brand ambassador""@Zuluking709: Dropped my Liberado, somebody hold meeeeeee https://t.co/X9yrNqrTmz""",850743456192397312
930,298129492,2017-04-06T08:17:38.000Z,"Your favourite BBN housemate cannot recite the Nigerian national anthem,yet you're soliciting for votes from Nigerians, she's not one of us.",849898882733682691
931,835147026903937026,2017-04-07T17:11:35.000Z,@NikilisRBX  hey can i get some free stuff on your game with a t-shirt its my b-day to day plzzz :) :D :),850395643520483328
932,14700016,2017-04-05T14:50:37.000Z,Appeals court says lesbian former adjunct can sue Ivy Tech for bias based on sexual orientation https://t.co/nBnjitvmqB,849635392374657024
933,1721274138,2017-04-06T04:43:04.000Z,Sad! Nollywood Hit With Another Tragedy as Actress Dies During Childbirth https://t.co/xfUIP6aLiq https://t.co/qS1qGp3YlK,849844885276459008
934,177360953,2017-04-07T18:06:38.000Z,but people are mad that we sent 60 missiles at the air field where they make the Sarin 🤔 https://t.co/caL9AyKX31,850409497319292928
935,2497086835,2017-04-02T05:42:26.000Z,"Nevertheless, Sheba was later killed by one of the Magi, Arba, and had her Divine Staff stolen. #MagiBot",848410273945747456
936,72717549,2017-04-05T20:04:17.000Z,"Why was it HER (Susan Rice) to monitor Trump? We'd all liketo know. It was to bury him, nothing more. https://t.co/ePFD2nJHZv",849714329159168000
937,810336171503054848,2017-04-03T05:13:26.000Z,"American people to have this a candidate would have to shield your face.
And there should not your face.
And there are",848765363718324224
938,2374440324,2017-04-03T14:16:46.000Z,It's as if someone turned up the volume on your emotions today... More for Aries https://t.co/5nOcQILd6X,848902098028683265
939,805814668421959684,2017-04-02T18:48:17.000Z,"@yunussait @bprerna Speaking of Muslims, for over a 1000 years, you conducted genocides in Subcontinent, which continue even to today. Fuck. Right. Off.
2",848608039557058562
940,380649496,2017-03-30T23:06:22.000Z,On everything soon as I saw this I was like this nigha look like a gta character 😂😂😂 https://t.co/Ll48hw8PUE,847585824740978688
941,3325809906,2017-04-08T05:42:10.000Z,@BeingSalmanKhan parting ways with #matrix is the best thing he could do 4 himself #ReshmaShetty was a bad manager @arbaazSkhan @SohailKhan,850584534005555200
942,29982444,2017-04-04T03:44:18.000Z,"Black people with dry lips and knuckles in cinema needs to STOP. Y'all don't have a bottle of moisturizer on set? 

Ex. Get Out",849105320416690177
943,2265111415,2017-04-07T07:57:36.000Z,U.S. launches military strikes on Syriafinally something I can agree with trump hit those motha fuckers  https://t.co/DqrObo22p1,850256229049946115
944,2724192420,2017-04-07T00:29:49.000Z,"In case you weren't aware but those in the military will conduct the strikes.

P.S. Obama didn't actually kill Osama Bin Laden either https://t.co/1GKLEZ1W9B",850143540680294402
945,128334973,2017-03-31T07:30:44.000Z,NigeriaNewsdesk: Blatter the most selfish person I have seen in my life – Platini https://t.co/UAtEoCQ7Bp via dai… https://t.co/pvNEwuQ4q2,847712752802045956
946,840213992681422848,2017-04-02T13:17:14.000Z,"Just a reminder that our president is a piece of racist, sexist, xenophobic, homophobic, 💩- who makes fun of the disabled&amp;brags about rape 👍",848524728088363008
947,855760872,2017-04-01T20:35:16.000Z,Not only is this terrible and all over the place...I hate his fucking makeup so much it's so ugly https://t.co/3BysrqAcpy,848272574933086208
948,730248972128817152,2017-04-03T04:58:02.000Z,@Vespii009 The racist race baiting socalled constant victim of nonexstnt cop wtch hunting wld be u &amp; ur delusional wrld uve created,848761488177102852
949,14166154,2017-04-07T13:10:36.000Z,Why doesn't the int. community take #Assad to the #haguecourt to be tried for war crimes? Why does #Trumprussia deflect by bombing #Syria,850334998091706368
950,315661435,2017-03-31T10:31:24.000Z,@BettyMKyallo 255k followers..in total contrast with what i got..inaitwa hassle ya true ..na hauringi...,847758219049148416
951,1377853064,2017-03-31T07:35:09.000Z,I hate the Nimbasa Ferris Wheel... It was hard to trust N after he told me that he was Plasma's king.,847713864292552704
952,781873061511499777,2017-04-03T07:46:33.000Z,@washingtonpost @BenKarnole I like that he's tough on NK even though I hate him doing that strictly military. What I don't understand is why China wouldn't help.,848803896759902208
953,2729238477,2017-03-30T10:24:03.000Z,@foxandfriends @FoxNewsInsider they shouldn't be any sanctuary cities at all I wouldn't give you funding either for hiding illegals,847393981491142657
954,825522413442052100,2017-04-02T16:03:26.000Z,"@ABC Right. Enlarge the swamp. How did people believe this corrupt, mindless but manipulative con man? Guess education has failed miserably",848566553708834816
955,770056674262544385,2017-04-06T17:07:27.000Z,Those two songs also seem to be the basis of 70% of Wild Nothing songs. Not really an insult since Wild Nothing is one of my favorite bands,850032215497076737
956,4867759271,2017-04-07T23:30:33.000Z,@SheriffClarke @C0nservativeGal Why cant you call her Hillary or Mrs. Clinton? Very sexist that you only refer to her as Mrs. Bill Clinton,850491013605076994
957,17979340,2017-04-07T05:32:50.000Z,Attacking #Syria is a win/win for both war parties. They get what they want AND they can accuse Trump of being reckless to get rid of him.,850219797350563844
958,46561310,2017-04-07T21:21:53.000Z,@Sir__Duque i always try to imagine what the gallimimus herd scene would look like with herky-jerky derp dinos,850458633599143940
959,2900954005,2017-04-05T11:24:41.000Z,"""Love Trumps hate you guys;
So let's go pepper spray some lady's eyes...""

This is pure art. Share it.... https://t.co/up2yrdNrGe",849583567575429120
960,3102531835,2017-04-06T14:31:04.000Z,@jenniferprobst @debby_chase @danyelledrexler @aedubs2 Aww! She kind of looks like my other dog 😀 https://t.co/qWIJiH9VY6,849992860334161920
961,700981141390671872,2017-04-03T21:52:15.000Z,@BetsyDeVos is your brother going to jail?  Devos Clan along with those CNP radicals all need investigated.  Pay to Play.  Christian?  NO,849016724141879296
962,808483983055060992,2017-04-05T00:44:39.000Z,"1/2 Looking like DT wants to take out N Korea over the weekend while #Seoul's, managing partner of #Reunification, President is in jail.",849422497875415044
963,60342790,2017-04-07T13:56:31.000Z,So well executed the Russians knew first (Syria's ally) &amp; air base had time to clear out equipment.  This is just week 11 with this madman. https://t.co/RM1dz2I0bm,850346553378320384
964,4623832572,2017-04-02T01:31:10.000Z,"@GavinBray500 @__king__angel__ 😂😂 you gmfu i ain't makin no mission to beat a niggas ass, aight lets set this shit straight, fuck outta my notifs",848347040618651649
965,780604524113240065,2017-04-07T05:25:00.000Z,@votevets @JoyAnnReid @realDonaldTrump People!!Do you remember he said he would destroy isis and their families...He wants to be a war president..So he can WIN!!,850217825998315520
966,53339966,2017-04-03T10:35:06.000Z,"If you think all Great Ideas come from a few dead white guys, you really need to get out of that Ivory Phallus Tower. And get a better life.",848846313760346112
967,17403395,2017-04-04T00:54:31.000Z,"@RawStory Whatever it takes 2 destroy Trump &amp; the GOP's Evil, Immoral &amp; Corrupt regime. The 99% of hard-working Americans must take a stand.",849062593058754562
968,2536027418,2017-04-08T22:36:34.000Z,"you hate her, him, and them🤔 why don't y'all just come together like butt cheeks and be the shit!!🙅🏽‍♂️",850839816140976128
969,63093785,2017-04-04T18:36:30.000Z,"@Eusebius And these people are in charge of multi billion rand annual budgets! God help SA or as Alan Paton famously said""Cry the beloved country""",849329849919574017
970,804013040916189185,2017-03-31T20:12:55.000Z,@ellieharvie @USAAssociation Any woman can be a leader you are a insult by saying different you think your better lol your jealous,847904562509991936
971,1088495701,2017-04-07T08:03:33.000Z,Bombing Syria in retaliation to bombing.....hmmm....all I'll say is its a  good job we have a POTUS willing to welcome refugees.....oh wait.,850257726429044738
972,2973896577,2017-04-07T01:23:43.000Z,We are about to turn back the hands of time in this Country due to your President Elect. He needs to be more controlled.,850157105076199425
973,841702752094961671,2017-04-05T22:14:32.000Z,@ex_stayzilla @dhanyarajendran Journos and media just work for money!! You can't expect honesty from them. Our motto is to get justice for Yogi!,849747107682451456
974,344891694,2017-04-05T05:19:21.000Z,@HLLivingLoco @BrianFromAIH @CorsiGuy @ThePuckBeast Man Hague could fall out of the first and I have no.idea why.,849491628393975808
975,1611791736,2017-04-06T20:43:00.000Z,@nytimes AHHH NOPE! U TOOO POLITICAL! WE WANT FACTS NOT LEFT HATER BS! GET IT! TELL YOUR RADICAL CEO!,850086460405559298
976,1466525070,2017-04-07T08:39:21.000Z,@Tonystrum @rugbyreff @eNCA so what you're saying is violence may be directed towards the #Guptas because they are foreigners?,850266735777243138
977,2938364362,2017-04-04T06:20:46.000Z,Was I dreaming or is corrupt cop boss Phalane holding a parade for Zuma bum boys Gigaba &amp; Mbalula? Since when does Min Of Fin get a parade?,849144696547016706
978,364956819,2017-04-08T03:46:57.000Z,@SamoaJoe I do not like your character on wwe it very annoying and just plain done before. I just hate it and not in a boooooo way either,850555538802978816
979,815958259316166660,2017-04-07T18:26:36.000Z,@SenSchumer I commend Judge Gorsuch for putting up with your BS. You again proved that you are an obnoxious individual.,850414522095595521
980,2157381974,2017-03-31T17:01:03.000Z,@FoxNews GO TO THE TIME AND WHAT MUST BE DONE PART 34  by MIN. FARRAKHAN. AMERICA'S ERRANT FOREIGN POLICY. AND PART 37.,847856277661376518
981,822202204429885441,2017-04-06T23:26:08.000Z,"Republicans starting to get GUTS,  do not let Dumos force Repubs to RESIGN,Demos would tellRepub to go to hell before resigning  REINGSTATE",850127514269831168
982,2754866031,2017-04-06T11:46:20.000Z,"My mom always complaining, how you always mad for the stuff you're SUPPOSED to do? I didn't ask to be born.",849951403829325825
983,286763570,2017-04-03T19:40:47.000Z,"@RomieElroyRome &amp; @TNT_JRoD perform ""It'z Liiit"" off Romatherapy https://t.co/wICLqlb9Dx https://t.co/YJXES0Xxhj",848983639480258560
984,107799528,2017-04-06T06:52:26.000Z,The latest https://t.co/TJifYa3wA2 Daily! https://t.co/O1aGgl0LH3 Thanks to @RogerSimmons #murray #fateofthefurious,849877441480937472
985,745708729937498112,2017-04-08T13:01:03.000Z,#SerenaShim The Powerful Woman #MNOO #OpSerenaShim https://t.co/EoWZMzLVaX  via @PeoplesRadi0 https://t.co/Tduu0r0gkm,850694982616981505
986,453376753,2017-03-31T15:34:43.000Z,There are few greater joys than being fully recognized by some... More for Pisces https://t.co/EDfDYLIztn,847834551187460096
987,3054755714,2017-04-03T12:58:01.000Z,Defined by death. Driven by desire. Drawn to destiny. #JuliettesAngel #nytbestseller https://t.co/VsXPlh8NXM,848882279929716736
988,262519640,2017-04-05T07:00:18.000Z,"@Oahu_Raider808 JFC you're just making it hard on yourself.  i hate the school you root for &amp; enjoyed them sucking last year, but respect your commitment 😂",849517033310085122
989,75794057,2017-04-07T13:52:32.000Z,Liberals right now: Smh wish that woke bae Hillary​ Clinton was bombing Syria instead of Dangerous Donald Drumpf,850345550960525312
990,22076165,2017-04-07T02:46:30.000Z,God please don't say we accidently hit any Russians. All I am worried about. Assad shoulda been killed long ago,850177938196746240
991,2951863787,2017-04-07T15:22:09.000Z,"You're a goat for lying, and is this the Bible study I've been teaching you? https://t.co/JqClPilIdk",850368103729033216
992,824794776113393667,2017-04-05T22:37:46.000Z,@zSDollz That was the only reason why I hated the prehistoric levels. I HATED the trilobites! #EccoTheDolphin,849752954542403584
993,2363352300,2017-04-01T01:35:03.000Z,the improve troupe changed the names of all their games for theor nsfw show... i hate them https://t.co/IJyNHcYwHB,847985629992538116
994,49616273,2017-04-07T20:15:05.000Z,French presidential candidate Francois Fillon reacts as a man throw flour at him during a political rally in France. (CFP/Julien SENGEL） https://t.co/aVtJdfpjAC,850441822811938816
995,15804695,2017-04-01T11:54:30.000Z,"Citizen should have the powers to sue Govt officers for negligence/bad intent, then only this kind of power in Govt officers can work",848141519685132288
996,23229370,2017-04-05T06:33:57.000Z,"The store had a good sale! It was Monday! I knew it was evil, but I didn't suspect Kardashian-level horror was coming!",849510402098700288
997,630545001,2017-04-05T20:00:36.000Z,"@Shikarosez @TylerPreston20 Again, you have offered nothing but mistaken attribution due to paranoia. Insurance companies will lower prices when they're forced to.",849713402247249922
998,16273255,2017-04-03T23:28:20.000Z,I don't even want to think about what you have to do to end up in that circle of hell. https://t.co/iTBF09NyFa,849040904312819714
999,3852533841,2017-04-07T14:48:52.000Z,@PrisonPlanet The world needs to really look at the jihad and attack the theology of it reteach the people,850359727708155904
1000,1543149626,2017-04-06T17:52:27.000Z,"Wind 0 km/h ---. Barometer 1009,9 hPa, Aumento lento. Temperature 12,5 °C. Rain today 0,0 mm. Humidity 83%",850043540113641472
1001,1542269528,2017-04-03T16:06:38.000Z,"💥💥💥2018💥💥💥
Landon Washington
5'11"" 185 QB /ATH 
North Augusta HS
North Augusta, SC
https://t.co/L7g00joZ1f
@lawashington11 
💥💥💥2018💥💥💥",848929746859827200
1002,157997408,2017-04-04T15:13:30.000Z,"Bad day for #Kyrgyzstan. Suspect in St. Petersburg metro bombing identified as #Kyrgyz, opposition politician Japarov reportedly kills self.",849278763280080896
1003,14310003,2017-04-08T22:39:01.000Z,Kristaps Porzingis should be #Knicks' new go-to guy — if healthy | @Al_Iannazzone https://t.co/gyWeG25XUq https://t.co/7n5qwdIg2G,850840432682598401
1004,15164565,2017-04-08T11:06:57.000Z,Fred Kaplan explains the underwhelming force of the U.S. strike in Syria: https://t.co/iM5yNDCsPW https://t.co/djCHKG78ek,850666268411797504
1005,274114031,2017-04-04T01:58:42.000Z,@6thSens Wtf is with Ryan not shooting? Hes probably their best in the shootout on this team. The one thing he can do well,849078745302487040
1006,831122436573773824,2017-03-30T19:59:52.000Z,"I just don't understand why western civilization liberals want Sharia Law.
Islam does not want to mix but rule. America Wake Up",847538890508570625
1007,825097978935250944,2017-04-01T10:09:47.000Z,@DARPA XXX INTERFERENCE XXX I claim attack untowards me and formally threaten torture against your babies testicles this deterministic of status... https://t.co/pTE2OGy7Qb,848115166910627840
1008,817194637,2017-04-04T06:13:02.000Z,@ArmyAFG @Le_Mohmand hahahah that's the only rply u should get we r feeding u people and still u r just like a snake in the sleeve.....!,849142750419144705
1009,810668873489981440,2017-04-04T15:29:27.000Z,"There's a difference between you I, I  don't &amp; need to make a profile to shame/hate on someone and also I can defend myself unlike you :) https://t.co/FhJxoAm1vd",849282777258348544
1010,55628664,2017-04-05T10:12:04.000Z,How could you relate when you ain't never been great and rely on rap money to keep food upon your plates nigga?,849565292967735302
1011,2237961276,2017-04-06T15:28:39.000Z,"Tip of the Day!
Good morning from all of us at The Grime Stoppers INC in Edwardsville Il, Glen Carbon, IL and St... https://t.co/t1zKxbgBv2",850007351629414402
1012,81214241,2017-04-03T01:31:40.000Z,"Idk about you but I lowkey don't trust fans that call taehyung ""v"" and yoongi ""sugar"" 
in mind, you are extra and possibly problematic 🙄",848709554309169153
1013,260076606,2017-04-05T01:18:14.000Z,"Shamful.  ""America First"" in what way - heartless, cold, cruel, greedy? This is not the way I want to be first. https://t.co/4MvSUL3Z3Z",849430949427384320
1014,317795791,2017-03-31T14:11:12.000Z,. @KyrenWilson will face world no.1 Mark Selby in the semi-finals of the #ChinaOpen tomorrow. Selby has just beaten Stephen Maguire 5-1,847813533517664256
1015,321233780,2017-04-04T00:37:24.000Z,"@ogcoffeequeen1 @ROF_Josh @ringoffireradio Again, personal insults will only show how intolerant &amp; unloving U R 2 others &amp; how little U believe in the scripture U cite.",849058285520945152
1016,193652704,2017-04-06T20:55:36.000Z,"@missgemcollins I have the same, but I'm 28 and have the amount of eggs that a 40 something woman should have. Awful, but not impossible xx",850089631311966209
1017,766857851474092032,2017-04-02T02:27:25.000Z,Lovely Pet Dog Puppy Clothes Panty Brief Bitch In Season Sanitary Pants S N https://t.co/nnLJFgcoRk https://t.co/36QZVESJtf,848361196394881024
1018,1848946261,2017-03-31T19:12:26.000Z,@rudesIut Listen idk what the hell is happenin except that she threw up so much and so chill about that she still wanted to fight,847889341351215104
1019,1411301162,2017-04-07T10:55:55.000Z,"Retweeted Partisangirl (@Partisangirl):

Hillary Clinton has been calling for Airstrikes on #Syria|n airbases for... https://t.co/imBGUI5PxF",850301103933595651
1020,728244084532371456,2017-03-31T02:20:38.000Z,@StacyOh64 @barbfeldon1 @SenateDems @HouseDemocrats @DNC @JeanetteJing @DWStweets @TheDemocrats They know how stupid cult of Clinton is.,847634713548279812
1021,789914389088305152,2017-04-01T13:57:27.000Z,"Grab Your Wallet founder needs to grab her brain! She will NEVER tell others like myself, where  not to shop! Stop being Sheep, stand up!",848172461086605312
1022,993986347,2017-04-01T12:48:13.000Z,@deadmau5 attacks @PAULVANDYK and accuses @BT of trying to hire him as his Ghost Producer. Full story: https://t.co/lF5JDhoVv3,848155037964656643
1023,1632771349,2017-03-31T08:33:51.000Z,"That's it!
 Zuma sold RSA to the wolves a long time ago together with InganeZoma. Now he's slowly but surely killing the ANC . 👏🏾 https://t.co/U8xJinwCm7",847728636610322432
1024,234536971,2017-04-03T15:42:26.000Z,"@PrincessBravato All guilty people like Trump tries to muddy the water, but don't worry we know who is Putin's man little Donny.",848923656742948865
1025,2254920038,2017-04-04T23:27:56.000Z,i cant wait to be done with these dang SNIPERS!! ugh... bring on the fun guns for the love of JEBUS! lol #the DMstruggles,849403191506632704
1026,34120448,2017-04-04T15:52:39.000Z,"#GrabYourWallet and boycott racist, misogynist Trump propaganda engine @FoxNews https://t.co/HZ3BRcCDn2",849288615721095169
1027,764068456211689472,2017-04-07T11:52:41.000Z,This gives me hope the U.S. can still fight climate change despite our ignorant President &amp; his science-denying followers. https://t.co/3w6X3L1WXn,850315389707984897
1028,275793550,2017-04-07T22:45:12.000Z,"Justice for about 80 cats victims of cruelty in France, some of them were beheaded! Plz sign: https://t.co/wIUHbxa9F9 https://t.co/Gkvmtys2gI",850479600903827458
1029,820963759095238656,2017-04-02T15:47:02.000Z,ASOS PETITE Premium Jumpsuit in Bonded Satin  https://t.co/iZTmFITI5H #OnSale https://t.co/5uzsyCnPJd,848562426513678336
1030,329537679,2017-03-31T06:32:45.000Z,"Do you know ur 1 smile can make 100 peoples die, so u can decrease this over population, so , please keep on smiling https://t.co/Cbwc4SyMtH",847698160793169922
1031,496408501,2017-04-05T18:48:47.000Z,@marilynstowe This is a disgraceful death tax. The increased work it has caused applicants in trying to beat the deadline &amp; ⬆️ fees is just unforgivable.,849695328983023617
1032,812176277863968768,2017-04-02T07:54:54.000Z,"Dami din but lahat babae,coz of their personality Hahahaha 

MAYWARD GratefullyBlessed https://t.co/gjnRaZ1Mm9",848443610252980225
1033,757159999,2017-03-30T20:32:35.000Z,"Here is sketch of a woman wanted for spying on her opponent during an election, murdering her staff, creating a fraudulent foundation. https://t.co/57ggxefR8r",847547123897950214
1034,409325985,2017-03-31T13:40:21.000Z,"'Blowhard' Drexel professor angry over kindness to military 'lives in a bubble,' Bin Laden's killer says  https://t.co/fhWwqtwpPA",847805769873534976
1035,3110750925,2017-03-30T18:35:53.000Z,@CJDicarlis First off the nigga to the far left looks like the Crimson Chin and the one in the middle looks like Cleft the boy Chin Wonder #GetEm,847517755406520321
1036,504679895,2017-03-30T12:15:50.000Z,"We're dead. We're all dead. Well done Leave campaigners, tabloids, you have officially destroyed the UK. There is no way this ends well. https://t.co/idDYcWTSjI",847422112700678146
1037,161834356,2017-04-06T17:36:18.000Z,"I learned the ""bald head scaly wag..ain't got no hair in the back"" chant from a group of black women..... this is just a fact.",850039475837304832
1038,746044814098051076,2017-04-04T10:12:42.000Z,@UKLabour He simply MUST be expelled. It will be the final straw if he is not. https://t.co/EXnq4pL1Kq,849203064498262017
1039,212758136,2017-04-07T04:33:57.000Z,@tbtipodcast @JoeCroninJCS I think what Trump did to Syria was a good move. He struck the air bases that were killing the families. Hopefully things calm down now lol.,850204978840870916
1040,2307398012,2017-04-04T02:38:53.000Z,@LegionHoops @ChrisBHaynes jennings and wizards are hypocrites cuz they have done the same this year when winning by big margin,849088857777766401
1041,54137690,2017-04-03T09:53:13.000Z,@kindofstrange Ha! The quote appears in several Lecter-relevant places so I wasn't 100% sure if you were referring to Ressler's book or not.,848835773474328576
1042,739242681113534464,2017-04-07T03:55:33.000Z,I liked a @YouTube video from @markdice https://t.co/aXF1DelgZC Kendall Jenner's Pepsi Ad - Epic SJW Fail 😂,850195315177029632
1043,1209981817,2017-04-04T22:17:59.000Z,"@FoxNews 
There R AA/Black women (I/Others) being used illegally Gov/Gov..Intel Testing..Hush-Hush..",849385588012797953
1044,474283583,2017-04-02T20:18:18.000Z,You turn your brain off for one night and all you're left with is a terrible hangover and a pineapple,848630692980416513
1045,52438400,2017-04-05T17:33:33.000Z,"Yep, it's not new news, butbim glad that she's finally been able to get away. That nigga just looks crazy. https://t.co/4EQiDdzWgB",849676395898974213
1046,1295218572,2017-04-02T23:22:10.000Z,I do care. But this time I wanna think of myself first than others cause I'm tired and hurt enough the last time I chose them.,848676964567142400
1047,2779858023,2017-04-02T05:58:25.000Z,"@No1SeokjinTrash Asdfgjjkl, WELL FUCK, okayokay
Shook af still because I never knew I needed that yoonmin+ side taekook until I read it 🙏🙏🙏",848414296249905152
1048,14369838,2017-03-30T12:23:42.000Z,Baked potato with spicy chicken filling and salad for lunch #slimmingworld #slimmingworlduk… https://t.co/1RD8OOvsez,847424092412063746
1049,843516942,2017-04-08T15:09:41.000Z,@CArredondoGSDad &amp; I harassed 4 spkg Spanish in FaneuilHall &amp; asked where we're from. Bigotry in MA https://t.co/EOvSiGV8VC,850727354242650114
1050,615311296,2017-04-03T19:34:14.000Z,@williamlegate @realDonaldTrump @WhiteHouse I wonder if you had anything to say about Obamas 9.9 trillion added to our defacet 🗯,848981991110451200
1051,760249244,2017-04-03T22:53:29.000Z,@WashUengineers # You cannot be blind and ignorant! Visit https://t.co/rRttCIHDoQ Use Microsoft Excel in derived equations to discoverDtruth,849032134031540227
1052,758110577747111936,2017-04-02T00:48:56.000Z,"Thanks for the allowance, Dojima. I mean, I make triple this in one afternoon of killing shadows, but",848336412214566914
1053,1230964244,2017-04-05T18:25:01.000Z,Eric Trump doesn't care about nepotism https://t.co/Az9jkgh5nE via @HuffPostPol Spoiled rich kids running our government for profit,849689347888644096
1054,151728163,2017-04-04T16:37:09.000Z,#TripleTalaqArrest Its high time our Naton Muslim Women shld b free frm binding of Triple Talaq. Its making life of Muslim Women miserable,849299814508613634
1055,487786066,2017-04-06T09:40:46.000Z,Ask I lost the debate so I'm going to insult you now cause I have no other comes backs. Typical bitch ass nigga on twitter. BLOCKED! Lol https://t.co/ipCMRE4fHG,849919803955523584
1056,156897088,2017-04-03T10:17:08.000Z,"@__tunde And that their powerful daughter, was almost annoying when she even teamed up with that devil guy #Grimm",848841792325922816
1057,792706023312064512,2017-04-01T20:37:35.000Z,"@PTondernemenNL @williamlegate @realDonaldTrump You are offended, by praise of wonderful Women?

Liberals have become so misogynist of late. 

Terrible to watch.",848273157941325825
1058,119756805,2017-04-06T08:06:07.000Z,"Ladies 

Someone Out There Has Saved Your Pics And Is Busy Telling People That He Has Had Sex With You",849895984494784512
1059,1271283780,2017-04-04T17:14:03.000Z,Some bad ass females end up with a nigga that is barley attractive cause all you good looking niggas are hoes and worse then bitches ☺️,849309100706062336
1060,3360665687,2017-04-06T14:26:08.000Z,@thesleeper17 @micke6712 @CainGillespie @AlbionAwakes Ughh what a filthy race they are they need to be deported back to their filthy cesspits we should not have to put up with this,849991618811789312
1061,2318300635,2017-04-05T00:41:26.000Z,@RealMuckmaker @politicususa Who advertises on this show? We need to boycott them too! #TheResistance,849421688374800386
