,id,author_id,created_at,text
51,569406155354738688,2756873076,2015-02-22T07:59:41.000Z,"@chsfword Name 3 prominent feminists, please.  No Google."
52,569406729462681600,2756873076,2015-02-22T08:01:58.000Z,.@boxofbudgies Who said all?  I can think of 2-3 doable feminists...
53,569407321543217153,2756873076,2015-02-22T08:04:19.000Z,"@ellarosyy Right. But you know squat, so who cares..."
54,569416840306417664,2756873076,2015-02-22T08:42:08.000Z,"@LucyWalcott @nomuru2d @Bastille1790 I use the term to be the opposite of your ""shady"" source.  What is a non shady source?"
55,569517602017574912,2756873076,2015-02-22T15:22:32.000Z,"RT @HarryIsaacJr: .@SexyIsntSexist #GamerGate Maybe people are saying the school system is failing, because the school system is failing. @…"
56,569519293219667968,2756873076,2015-02-22T15:29:15.000Z,@victorymonk @HarryIsaacJr @SexyIsntSexist No clue who she is.  Harry might...he was OP.
57,569529319795654656,2756873076,2015-02-22T16:09:05.000Z,@avacadosoup ...unless you learn propaganda.
58,569535779170598912,2756873076,2015-02-22T16:34:45.000Z,@GRIMACHU @avacadosoup ...rightS plural...
59,569536244641865729,2756873076,2015-02-22T16:36:36.000Z,"@GRIMACHU @avacadosoup Oh...like the new name, BTW...""punching down"" another inane tool they use to silence dissent...and facts...and logic."
60,569542746484158464,2756873076,2015-02-22T17:02:27.000Z,@GRIMACHU @AliRadicali @avacadosoup Honestly no idea what that is...
61,569552260427968512,2756873076,2015-02-22T17:40:15.000Z,"@GRIMACHU @AliRadicali @avacadosoup  Sealioning.  Although as I reread brigadeering, too.  Understand that I avoid pop culture like Ebola..."
62,569554168609837057,2756873076,2015-02-22T17:47:50.000Z,"@avacadosoup @Shahan_Amin Good for you.  Too bad about those hurt by it or unprotected by it, right?"
63,569556470158594049,2756873076,2015-02-22T17:56:58.000Z,@avacadosoup Are you aware the VAWA removes the accused's due process rights?
64,569558314700263424,2756873076,2015-02-22T18:04:18.000Z,"@BristolBen Ben I'm open to meeting good feminists like Helen, etc. but uh...how can I say nicely, Maddy is...not smart...at all. A lemming."
65,569567693625405441,2756873076,2015-02-22T18:41:34.000Z,"@BristolBen No, I don't think she's a bigot per se but blind to whatever she chooses not to believe..."
66,569567773916942336,2756873076,2015-02-22T18:41:54.000Z,RT @Superjutah: @MT8_9 Slim Thug had his bank accounts frozen for one year for a child which is not his! https://t.co/y4c7bQVttI
67,569568013722058752,2756873076,2015-02-22T18:42:51.000Z,@ellarosyy Feel free to research it.  They intentionally conflate feminism w/ the Women's Rights Movement.
68,569570858974388224,2756873076,2015-02-22T18:54:09.000Z,@FO7935 I love this # but I am legit grossed out by that...fems could end any argument w/ me by posting their armpit hair pics...
69,569577269980585986,2756873076,2015-02-22T19:19:38.000Z,.@Wateronatrain Seen it before.  Thanks.  It is amusing.  Most women are undermined by low expectations.  That is the result.  Whining only.
70,569578078445248512,2756873076,2015-02-22T19:22:50.000Z,"@Wateronatrain I appreciate you bringing good content to me, though."
71,569578289389371392,2756873076,2015-02-22T19:23:41.000Z,@ValiantRook no idea what that is...
72,569584925864648706,2756873076,2015-02-22T19:50:03.000Z,@ValiantRook To each their own...commenting more on the power dynamic of male fems vs fems etc
73,569614715359518720,2756873076,2015-02-22T21:48:25.000Z,"RT @Beowolf72: @MT8_9 @egyptinparadise @JudgyBitch1 those women are OK....Can't tell a woman how to dress.........Oh, wait a tick... http:/…"
0,569617468114796545,2756873076,2015-02-22T21:59:22.000Z,.@Wavinator @CHOBITCOIN I love HTs like this...I just spin the gallery on my tablet like the Price Is Right wheel and use whatever comes up.
1,569623227816939521,2756873076,2015-02-22T22:22:15.000Z,@HeatherMoAndCo @Shermertron Mary Koss.  Seriously...
2,569668134539362305,2756873076,2015-02-23T01:20:41.000Z,@HeatherMoAndCo @LostSailorNY @Shermertron Please explain what the .77 figure cited in wage gap discussions compares.  Thanks.
3,569671996268777473,2756873076,2015-02-23T01:36:02.000Z,@NotThelastMAybe No idea.  I just collect them randomly as I find them.
4,569682453016776704,2756873076,2015-02-23T02:17:35.000Z,@archibaldcrane @LostSailorNY What a fucked up insult to MLK...wow.
5,569691335457964032,2756873076,2015-02-23T02:52:53.000Z,"RT @Shermertron: @MT8_9 The most they do is say ""Can't believe so many dudebros are protesting #malesuicide."""
6,569694857717014528,2756873076,2015-02-23T03:06:53.000Z,@RuleofThumbUMD Let's think critically...WHO is talking about that?
7,569695415257444353,2756873076,2015-02-23T03:09:06.000Z,@g56yu What is that?
8,569704810318061569,2756873076,2015-02-23T03:46:26.000Z,@DaftBrian Is that what #AskHerMore is?
9,569717690757193728,2756873076,2015-02-23T04:37:36.000Z,"#DontDateSJWs unless you want them to date you, bang you, call you, stalk you THEN cry rape &amp; do ""performance art"". http://t.co/vRPol5nc67"
10,569720771863564288,2756873076,2015-02-23T04:49:51.000Z,@mistaphill Honestly... Belzer or Ric Ocasek of the Cars...I'm torn...?
11,569841838682714112,2756873076,2015-02-23T12:50:56.000Z,"@TamedInsanity @Noin007 Ladies...unlike drugs, you can always SHARE a hooker."
12,569848471227895808,2756873076,2015-02-23T13:17:17.000Z,@UndeadTurning @AsheSchow read her TL for many great stories.
13,569858945713643521,2756873076,2015-02-23T13:58:54.000Z,@NatalieTudor I never watch these things...do they ask men anything?
14,569859372203028480,2756873076,2015-02-23T14:00:36.000Z,@NatalieTudor Gray sweat pants/sweatshirt.
15,569860421605322752,2756873076,2015-02-23T14:04:46.000Z,RT @ImAnotherVoice: @Dezzantibus @MT8_9 @theesadiemarie One should consider we actually get more tax breaks and less intensive jobs even in…
16,569860500420501504,2756873076,2015-02-23T14:05:05.000Z,RT @ImAnotherVoice: @Dezzantibus @MT8_9 @theesadiemarie and we still get payed equally. That stupid myth bothers me to no end because there…
17,569860512319717376,2756873076,2015-02-23T14:05:08.000Z,RT @ImAnotherVoice: @Dezzantibus @MT8_9 @theesadiemarie worth fighting for that actually do damage women and people of every race and gende…
18,569862286703235072,2756873076,2015-02-23T14:12:11.000Z,"@NatalieTudor But, do they even interview the men?  If so, about what?"
19,569865881515393024,2756873076,2015-02-23T14:26:28.000Z,.@NatalieTudor Agreed. I just hate that society is so economically illiterate they blame sexism rather than capitalism for those questions.
20,569880492436103169,2756873076,2015-02-23T15:24:31.000Z,RT @Dekashoko: @theesadiemarie @MT8_9 http://t.co/3u6PChDs6f http://t.co/rgjJNBUtAo http://t.co/kAzMqMyn3Q http://t.co/ROSx40h9t6 http://t.…
21,569893126883684352,2756873076,2015-02-23T16:14:44.000Z,@stevenbirt4real Was your previous praise tactical or just misplaced?
22,569893533387235328,2756873076,2015-02-23T16:16:21.000Z,"@NotChrisSmith Is the fact that women are asked that question ""sexist""?"
23,569900307574079489,2756873076,2015-02-23T16:43:16.000Z,"@NotChrisSmith No one is assuming.  They have the ratings, the click numbers, etc."
24,569900744935116801,2756873076,2015-02-23T16:45:00.000Z,".@NotChrisSmith ""Not paid the same in Hollywood""? They each have agents who individually negotiate their deals. You want to pay a flat rate?"
25,569902797484916736,2756873076,2015-02-23T16:53:09.000Z,.@NotChrisSmith Free market. They get what they negotiate. Producers feel it's fair or not. The actor/actress can accept or not. #AskHerMore
26,569906877875798016,2756873076,2015-02-23T17:09:22.000Z,".@MarkusLenz15 @NotChrisSmith When was she good?  I confuse her and ten other women, which is why their pay is lower BTW. Supply vs. Demand."
27,569907086550831104,2756873076,2015-02-23T17:10:12.000Z,.@jaasboyle K. http://t.co/0o9GQ6jFsY
28,569925379789611008,2756873076,2015-02-23T18:22:53.000Z,"RT @Shermertron: @MT8_9 @Noin007 ""Why Are Women Asked About Their Dresses on the Red Carpet? Sexism!""/""Our Five Favorite Red Carpet Fashion…"
29,569940018535518209,2756873076,2015-02-23T19:21:04.000Z,@helsybobsmith @MarkusLenz15 What did he make for that role?  Not much (comparatively) I imagine.  Tom Cruise would have made triple.
30,569941072287293440,2756873076,2015-02-23T19:25:15.000Z,@helsybobsmith Show an example.
31,569972827824238593,2756873076,2015-02-23T21:31:26.000Z,@NotChrisSmith @dontdofacebook @helsybobsmith @MarkusLenz15 Name names...perhaps they are less comparable than you think.
32,569974321545940992,2756873076,2015-02-23T21:37:22.000Z,"RT @mistaphill: #AskAWhiteFeminist Seriously, what rights don't you have, and why can none of you answer that question?"
33,569999708246167553,2756873076,2015-02-23T23:18:15.000Z,If @SomeStrangeFX &amp; @EqualAtBirth work SAME job for SAME wage but he works 40 hrs vs her 20 formula cited would show 50% gap @vicesandviagra
34,570027318652968960,2756873076,2015-02-24T01:07:58.000Z,RT @HotTakeGamer: The 'feminist' opposition to #GamerGate is just another example of privileged women damseling to gain moral authority the…
35,570044175174868992,2756873076,2015-02-24T02:14:56.000Z,RT @BeanfromPa: This--&gt; RT @asredasmyhair: Yes! Thank you! This is exactly what I tell them. #FemFreeFriday #WomenAgainstFeminism http://t.…
36,570195137994731520,2756873076,2015-02-24T12:14:49.000Z,@RandomHero30 @rooshv @minasmith64 Who was she raped by?
37,570202296576905216,2756873076,2015-02-24T12:43:16.000Z,@ChrisMMcDougall  He asked for it.  Did you?  Why not find an employer who will value you properly?
38,570204447718010880,2756873076,2015-02-24T12:51:48.000Z,@jiabrahams ...in her mind.  Sure.
39,570206807475429376,2756873076,2015-02-24T13:01:11.000Z,"@RandomHero30 @rooshv @minasmith64 I get that.  A Rotherham Redux.  But, who raped Cytheria?"
40,570207292538294272,2756873076,2015-02-24T13:03:07.000Z,"@witch_sniffer @auntysoapbox ...invented ""dogging"" videos but can't have Page 3."
41,570207980420882432,2756873076,2015-02-24T13:05:51.000Z,"""@MHWitchfinder: Please, if you disagree with Harriet Harman http://t.co/hPYDZETRpN Please follow, RT http://t.co/OdFbiCEBr1"" #DontDateSJWs"
42,570209000463081473,2756873076,2015-02-24T13:09:54.000Z,@witch_sniffer @auntysoapbox I know...was on #NoMorePage3 for that whole thing.  Best troll EVER.
43,570214823767760897,2756873076,2015-02-24T13:33:02.000Z,@thegeek_chick Please answer... http://t.co/mNh301bayI
44,570215439244124160,2756873076,2015-02-24T13:35:29.000Z,".@chendanhek Ironically, giving men equal paternity leave necessary if women are to achieve equal pay...but feminists hate men so they don't"
45,570215816693547009,2756873076,2015-02-24T13:36:59.000Z,@ardentlyaphotic Please answer... http://t.co/m7i3NFQsDY
46,570215950181658624,2756873076,2015-02-24T13:37:31.000Z,"RT @TheHaterNation: Courtesy of our friend @tonyarko, the Hairman of the Board. #PatriciaArquette #EqualPay http://t.co/kCKrnbaAi8"
47,570218697459159040,2756873076,2015-02-24T13:48:26.000Z,@Dezzantibus Shhh...no hints.  They'll copy off your paper.
48,570225418499969026,2756873076,2015-02-24T14:15:08.000Z,"@thegeek_chick What does the "".77 on the dollar"" figure describe?"
49,570228932198449152,2756873076,2015-02-24T14:29:06.000Z,@thegeek_chick No. You have proven your ignorance here to anyone who isn't as dumb as you. It's there for all to see but you don't know it.
50,570231099336613888,2756873076,2015-02-24T14:37:43.000Z,".@thegeek_chick Again, you have already typed out your ignorance. Anyone who understands economics can scroll up &amp; see you prove it. Thanks."
51,570232796511387649,2756873076,2015-02-24T14:44:27.000Z,".@thegeek_chick Again, the case is made...unless u delete your tweets trying to guess which one exposes your idiocy. Case closed. Take care."
52,570234095508307969,2756873076,2015-02-24T14:49:37.000Z,"@thegeek_chick No, being right makes me right. I can't prove that to someone without the brainpower to understand it. It's OK.  Take care."
53,570236419026886657,2756873076,2015-02-24T14:58:51.000Z,@thehiredmind You can have this one. Untag.  Thanks. I've gotten what I need from her... http://t.co/rP894UHMYJ
54,570236815841607680,2756873076,2015-02-24T15:00:26.000Z,".@gabystama So, you can only place your trust in what they say? You don't know the material well enough to examine it on your own? #EqualPay"
55,570242412808933376,2756873076,2015-02-24T15:22:40.000Z,"RT @greyaesthetic: @thegeek_chick @VCR_Blog @MT8_9 I realise it was an off-the-cuff insult, but still a strange choice for someone who clai…"
56,570245637607985152,2756873076,2015-02-24T15:35:29.000Z,RT @greyaesthetic: Sigh. @thegeek_chick @VCR_Blog @MT8_9 http://t.co/SzPWoILvvp
57,570250829850124288,2756873076,2015-02-24T15:56:07.000Z,"@HumanistFury @gabystama @JimyIsAHappyBoy How is that the same education?  Did he get a teaching degree, as well?"
58,570251901461237760,2756873076,2015-02-24T16:00:22.000Z,@JimyIsAHappyBoy @gabystama @HumanistFury I meant micro vs macro economics.
59,570269741744586752,2756873076,2015-02-24T17:11:16.000Z,RT @IvyExec: Did you know that men are 4x more likely to #negotiate for compensation and job perks? #equalpay
60,570270052949336066,2756873076,2015-02-24T17:12:30.000Z,@kimpalencia  Can you explain what that 77 refers to?
61,570272547494887427,2756873076,2015-02-24T17:22:25.000Z,"RT @scout_nj: If you don't negotiate good salary going in, it's difficult to make that up later. @njemm008 @gabystama @MT8_9 @JimyIsAHappyB…"
62,570277447394054144,2756873076,2015-02-24T17:41:53.000Z,@ArielaMigdal You know that's pure propaganda for dumb people right?
63,570279209408602112,2756873076,2015-02-24T17:48:53.000Z,@leyna76 Should women be united or honest?
64,570283338537295873,2756873076,2015-02-24T18:05:17.000Z,@BristolBen I think Arquette is a dummy who believes it.  Not a Valenti who knowingly lies.
65,570284042886758400,2756873076,2015-02-24T18:08:05.000Z,"@leyna76 In this case, evidently, yes."
66,570328849721921540,2756873076,2015-02-24T21:06:08.000Z,"@Audmum1 So she needs to give David $3 million, I guess."
67,570330459281825792,2756873076,2015-02-24T21:12:32.000Z,@Audmum1 The girl who played Palin in porn only got $3000 for SAME job as Patty...
68,570348073580253184,2756873076,2015-02-24T22:22:31.000Z,@AnaSwanson No. Every bit of that is a lie. http://t.co/aDDvaaDVtW
69,570348218501836800,2756873076,2015-02-24T22:23:06.000Z,@HollywoodTake_ Because it's a known lie.  Mostly. http://t.co/nW8puifWbY
70,570363079663362049,2756873076,2015-02-24T23:22:09.000Z,@The_Loki_Jotunn @melisssugh I need a meme of that...that's my day in a nutshell.
71,570364251568623616,2756873076,2015-02-24T23:26:49.000Z,"@The_Loki_Jotunn @melisssugh Awesome.  Will go into my ""daily use"" folder."
72,570365870800662528,2756873076,2015-02-24T23:33:15.000Z,@The_Loki_Jotunn Just need Sinclair for the trifecta.
73,570370489383657473,2756873076,2015-02-24T23:51:36.000Z,@The_Loki_Jotunn I was referring to his more famous one but...love this. I understand the most I can do against feminism is raise awareness.
74,570388297500921856,2756873076,2015-02-25T01:02:22.000Z,RT @mistaphill: @JustLaurenB @GGmad_cat @JulianDavis @clitbabe @MT8_9 You mean the voices in their head...nobody cat calls these fucking el…
75,570390104193114112,2756873076,2015-02-25T01:09:32.000Z,@charlestrakshel @libertycapent @Sargon_of_Akkad Nope.  Sorry.
76,570390526995750912,2756873076,2015-02-25T01:11:13.000Z,@TrainInVainn They want to close ALL women's prisons.
77,570398012893208576,2756873076,2015-02-25T01:40:58.000Z,"RT @WrongNowShutUp: @MT8_9 @BlixKrogg @JustLaurenB @DisgruntleGamer @JulianDavis @Synthovine By that logic, every e-mail ever sent is...wai…"
78,570410291881603072,2756873076,2015-02-25T02:29:45.000Z,"RT @RampaigerA79: @MT8_9 http://t.co/MgzUVS5oMi Even in wrestling, it has its share of Feminist Authority figures! Guess who called out on …"
79,570411689788592128,2756873076,2015-02-25T02:35:19.000Z,RT @RampaigerA79: @stevenbirt4real @MT8_9 Then I guess Feminism is just a sideshow as much as WWE wrestling in general.. Irony is off the c…
80,570595855444660224,2756873076,2015-02-25T14:47:07.000Z,@TrainInVainn Your defense of a gender biased prison system...?
0,570598027355918339,2756873076,2015-02-25T14:55:45.000Z,@TrainInVainn @Druid2555 I determined you aren't worth such an effort.  Deal.
1,570609737663844352,2756873076,2015-02-25T15:42:17.000Z,@ratman720 @TrainInVainn ...and this is why I knew not to bother with this Drip.  I can just smell them now.
2,570610617725251584,2756873076,2015-02-25T15:45:47.000Z,@BristolBen Not aimed at you.
3,570613662181797888,2756873076,2015-02-25T15:57:53.000Z,@ratman720 @TrainInVainn I agree.  I can just spot them early.  I was right about Gaga.
4,570626981097803776,2756873076,2015-02-25T16:50:48.000Z,RT @JDefiant9: @MT8_9 @TrainInVainn @HandzOfZeus @Druid2555 Becoming fed up with feminism finally motivated us to organize and speak up for…
5,570629981950377984,2756873076,2015-02-25T17:02:44.000Z,"@CharliceHurst NM.  Sorry, didn't read your TL first.  I see you are not a feminist."
6,570630155061882880,2756873076,2015-02-25T17:03:25.000Z,RT @rapebombing: @TamedInsanity @MT8_9 http://t.co/QCLsQaxoJr
7,570648283485495296,2756873076,2015-02-25T18:15:27.000Z,@beerandfeminism @Wyowanderer777 Which is?
8,570666574006358016,2756873076,2015-02-25T19:28:08.000Z,@mistaphill I know...Julianne Moore's pudgy little sister is severely overvaluing herself here...
9,570686960341295105,2756873076,2015-02-25T20:49:08.000Z,"@mcall Repeating the lies, I see."
10,570687803438309377,2756873076,2015-02-25T20:52:29.000Z,"@cwgusu Your example is 42 years old, you realize?"
11,570697014461079552,2756873076,2015-02-25T21:29:05.000Z,"@RyanSorge19 Hey, I had him on 3 of my 4 fantasy teams..."
12,570701458368110592,2756873076,2015-02-25T21:46:45.000Z,.@facerealitynow I saw/RT'ed it.  Too funny.  I saw this one today... http://t.co/NLIUdKfD7w
13,570707591807913984,2756873076,2015-02-25T22:11:07.000Z,@Prostathlitis I know.  You know.  My intent is to prove they don't know.
14,570740898147016706,2756873076,2015-02-26T00:23:28.000Z,@_Grampy_Bone_ @Dekashoko Possible.
15,570746570196574209,2756873076,2015-02-26T00:46:00.000Z,@DanaSheehan What right do you lack?
16,570753596226215936,2756873076,2015-02-26T01:13:56.000Z,"@DanaSheehan I agree, but that's because you as a woman have MORE legal rights than I do.  So that WOULD be great."
17,570755345573912577,2756873076,2015-02-26T01:20:53.000Z,@cazzapuppy Are men not human?  Do they deserve #EqualRights?
18,570756924305768448,2756873076,2015-02-26T01:27:09.000Z,"@cazzapuppy Great.  So, you support men's right to financial abortion, cool."
19,570761997438083072,2756873076,2015-02-26T01:47:19.000Z,@cazzapuppy Thanks. And you are seemingly are less interested in equality for ALL than you stated prior...just saying.
20,570770223420170240,2756873076,2015-02-26T02:20:00.000Z,"@Flynnicism Thanks.  I find the word ""actually"" unnecessary in that sentence, but...thanks."
21,570780522009337856,2756873076,2015-02-26T03:00:55.000Z,"RT @MikeQ42: @RandomHero30 @MT8_9 People who aren't full of hatred tend to be prettier, like this girl. I theorize being hateful makes one …"
22,570918326240567297,2756873076,2015-02-26T12:08:30.000Z,@kaitlynshae33 You say this based on what?
23,570939642100338688,2756873076,2015-02-26T13:33:12.000Z,"@NatalieTudor Actually, they did.  Feminist cannibalism.  It was great."
24,570967398095962112,2756873076,2015-02-26T15:23:30.000Z,"@MrJackalstalks @LemmonTeaGG Me, too.  Oddly, Anita has not... I'm a bit insulted..."
25,570979028859035648,2756873076,2015-02-26T16:09:43.000Z,Do tell feminist hypocrites who organized abuse report fraud to REPEATEDLY ban @JudgyBitch1 of #WomenAgainstFeminism how you #LetWomenSpeak.
26,571007594455801856,2756873076,2015-02-26T18:03:13.000Z,@fatslags_ad I know...that's the goal.  I'm here to expose their lack of sense.
27,571012898404868097,2756873076,2015-02-26T18:24:18.000Z,"@RealTrumpsFeels See...I specifically left those out because the reverse argument is made for Hollywood. Drawing power differences, etc."
28,571013216580591616,2756873076,2015-02-26T18:25:34.000Z,"@RealTrumpsFeels ...whereas, prostitution is the same job for same audience* (for most part) AKA making one guy cum."
29,571016919622529024,2756873076,2015-02-26T18:40:17.000Z,@BoycottBrandy I just wanted proof that feminism sheep believe the lie.
30,571017984547917825,2756873076,2015-02-26T18:44:31.000Z,".@BoycottBrandy No, those are lies, too.  Read the Hanna Rosin article to understand why claiming your proof as proof is pathetic. #EqualPay"
31,571022296846114817,2756873076,2015-02-26T19:01:39.000Z,"When u know what an OBVIOUS lie the #PayGap is, Valenti's ""solution"" would be LOL were it not scary cuz they mean it. http://t.co/hKFsNHfine"
32,571023608732127232,2756873076,2015-02-26T19:06:52.000Z,@DViper31 Low IQs.
33,571033505276121088,2756873076,2015-02-26T19:46:11.000Z,@depenthene That's their goal.
34,571046266173403137,2756873076,2015-02-26T20:36:54.000Z,"RT @ryanklang: @Norse_Gamer @MT8_9 @ActionFlickDoc  Hey look, me too! http://t.co/N99JpaNtsq"
35,571061502586695680,2756873076,2015-02-26T21:37:26.000Z,"RT @RussellEElliott: So someone just told me that #feminism = ""lying communists who oppose equality"". Can you believe people this BS? http:…"
36,571094619531976704,2756873076,2015-02-26T23:49:02.000Z,@desertcrossing And that proves what?
37,571131698613764098,2756873076,2015-02-27T02:16:22.000Z,"""@botticellicream: I'm curvy. The kind men fap over, not the type of curvy feminists want you to think men fap over"" http://t.co/LrGri79gqo"
38,571270834284838912,2756873076,2015-02-27T11:29:15.000Z,@LeoKikiLady89 Men's rights activist or advocate.
39,571272938571374592,2756873076,2015-02-27T11:37:36.000Z,"Hey @Lyall or @sara771987 what is @desertcrossing talking about? She seems to be trying to imply that AU wages are assigned, not negotiated."
40,571274827773976576,2756873076,2015-02-27T11:45:07.000Z,@LeoKikiLady89 Thanks. Feminists now stand in the way of equality. So we'll never achieve it until people realize they won't finish the job.
41,571275177746665472,2756873076,2015-02-27T11:46:30.000Z,@LeoKikiLady89 I respect your use of Sprinkles Are For Winners.
42,571275673429512192,2756873076,2015-02-27T11:48:28.000Z,"@LeoKikiLady89 They essentially mean communism when they say it. Anytime a group openly loathes the word ""merit"" they are up to little good."
43,571276203543425024,2756873076,2015-02-27T11:50:35.000Z,"@LeoKikiLady89 Oh, I dont.  Even the ERA only says ""rights"" not equal responsibility.  Feminism is allergic to equal accountability."
44,571276357503721472,2756873076,2015-02-27T11:51:12.000Z,@LeoKikiLady89 Funniest commercial I ever saw...until they did the Maury one.
45,571276583379607552,2756873076,2015-02-27T11:52:05.000Z,@LeoKikiLady89 Not concerned w/ equal here... http://t.co/7DOkGSR8lG
46,571285642795212801,2756873076,2015-02-27T12:28:05.000Z,RT @IndyinTX31: @thedailybeast What about young men who don't want to be fathers? Any help for them? #WomenAgainstFeminism
47,571286310272548865,2756873076,2015-02-27T12:30:45.000Z,".@TigerClaud @DasJef @Pattypickles called MRA's dishonest, then used one untreated mental patient to smear whole MRM. http://t.co/8cY7h9Cdyu"
48,571292685832724480,2756873076,2015-02-27T12:56:05.000Z,"I apologize to #EverydaySexism for my pissbaby mantears over innocent men in jail, I didn't know u had fake POCKETS?! http://t.co/iai5Mk9wFc"
49,571302896136003584,2756873076,2015-02-27T13:36:39.000Z,"RT @joelizaharrison: @Lyall Seriously? Where exactly do you suggest I put my tits, should I detach them when doing feminist things?"
50,571305463788257280,2756873076,2015-02-27T13:46:51.000Z,"RT @RemyNorth: Feminists call anyone who disagrees an MRA cause they desperately need to think that only MRAs oppose them, rather than near…"
51,571366022038618113,2756873076,2015-02-27T17:47:29.000Z,.@PelorsHope Dunno...ran out of characters...meant which other character in the 1986 Transformers movies did he voice?
52,571366302205517824,2756873076,2015-02-27T17:48:36.000Z,RT @BlaqAngus: Nimoy was also the original OG that killed Star Scream.   #Galvatron #RIP http://t.co/0UyQUzhqjL
53,571366961172631552,2756873076,2015-02-27T17:51:13.000Z,@BrokeTilIGetRch No @PelorsHope is right.  Welles died before finishing the film.
54,571370337096622080,2756873076,2015-02-27T18:04:38.000Z,"@PelorsHope OK, you win that one.  Go tell your cousin's friend to fork it over..."
55,571396272864698369,2756873076,2015-02-27T19:47:42.000Z,"RT @asredasmyhair: Fems, for the love of God, please stop propagating the wage gap myth. #FemFreeFriday http://t.co/DQ7LsadWtH"
56,571442258681192448,2756873076,2015-02-27T22:50:26.000Z,I'll believe #feminism wants #equality when they start demanding death for #JodiArias but...I won't hold my breath... http://t.co/B108OAG7DO
57,571461934387765249,2756873076,2015-02-28T00:08:37.000Z,RT @ducesettutamen: @JustLaurenB @MT8_9 Pretty much this. http://t.co/5DlDx5HCtq
58,571473099817820160,2756873076,2015-02-28T00:52:59.000Z,RT @TheMercedesXXX: Word. #GamerGate http://t.co/6wPJPWTEQN
59,571499576152231936,2756873076,2015-02-28T02:38:11.000Z,RT @fruitondabottom: @MT8_9 Didn't you hear about the abhorrent display of sexism on The Good Wife?! Tragic! http://t.co/eyWCr7woaF
60,571504864179699712,2756873076,2015-02-28T02:59:12.000Z,RT @radleybalko: Univ. of Colorado disciplined a student for sexual assault even though his accuser admitted she had lied. http://t.co/uhTv…
61,571665536955879424,2756873076,2015-02-28T13:37:39.000Z,@kain_larsen @gigagiga333 Nope.
62,571728085176852480,2756873076,2015-02-28T17:46:12.000Z,@PMForeheadSp You were right...just about the wrong person...Valenti's a feminist.
63,571737860073603072,2756873076,2015-02-28T18:25:02.000Z,RT @JohnathanMulroo: @GoldenBeverley @Transic_nyc @MT8_9 nor stuff like this: http://t.co/TTmc120Gr1
64,571776873060958208,2756873076,2015-02-28T21:00:04.000Z,"""They drafted a reliever w/ the 4th overall pick? Over a switch hitting catcher w/ power? Death to America!"" #Pirates http://t.co/uCMkpTqw5r"
65,571785683255181313,2756873076,2015-02-28T21:35:04.000Z,@susanhaggard1 @sara771987 Does she have a legal obligation to report?  I don't think she does...
66,571787343687917568,2756873076,2015-02-28T21:41:40.000Z,"@susanhaggard1 @sara771987 Telling him to get back in the truck might be a crime, but...along the lines of conspiracy or inciting a riot."
67,571788160847368192,2756873076,2015-02-28T21:44:55.000Z,@pondereroftruth @sara771987 Perhaps.
68,571845428557312000,2756873076,2015-03-01T01:32:29.000Z,@MGTOWKnight @FactsVsOpinion ...cue the NAFALT in 3..2...1...
69,571897828253048833,2756873076,2015-03-01T05:00:42.000Z,"""@nethercott_eden: Why is #WomenAgainstFeminism a thing? learn what something means before you are against it"" Et tu? http://t.co/Evsre0f1Rd"
70,572010494107598849,2756873076,2015-03-01T12:28:23.000Z,RT @Pro_Equality_: @anotherfallow my uncle was shot 5 times and died because he kept denying his female stalker.  Stop acting like males li…
71,572020834451116032,2756873076,2015-03-01T13:09:29.000Z,RT @perydwyn: @MT8_9 @FactsVsOpinion @VettedVixen Saying that anti feminist is being anti women is like saying being anti KKK is being anti…
72,572057907229011968,2756873076,2015-03-01T15:36:48.000Z,.@MSharkess @CriticalKelly @MensHumanRights @robinashe @RampaigerA79 @Mislu_Kravin ...I was waiting for her answer to use that exact line.
73,572059829726007297,2756873076,2015-03-01T15:44:26.000Z,"@MSharkess @CriticalKelly @MensHumanRights @robinashe @RampaigerA79 @Mislu_Kravin No problem, she deflected anyway..."
74,572145335302164480,2756873076,2015-03-01T21:24:12.000Z,"@kittoms Social Justice Warrior AKA the liberals/feminists who are so ""tolerant"" they tolerate nothing &amp; want to impose their views on world"
0,572204238639636481,2756873076,2015-03-02T01:18:16.000Z,@moderncomments Liberals suddenly consider ISIS a threat.
1,572364571891134464,2756873076,2015-03-02T11:55:22.000Z,@g56yu @PoliticalCynic To what end?  It's a beta cuck in a college rag...
2,572369548919353344,2756873076,2015-03-02T12:15:09.000Z,"The one thing that could actually end the ""harassment"" of #GamerGate... http://t.co/RuMt3nVPXS"
3,572374251711430658,2756873076,2015-03-02T12:33:50.000Z,RT @Dezzantibus: @Tronathon242 @MT8_9 Not really. There are gamers (male or female) and then there are girl gamers who make a big stink abo…
4,572433042729353216,2756873076,2015-03-02T16:27:27.000Z,"RT @CathyYoung63: After the #BorisNemtsov murder, I'm at 0 patience for special snowflakes who bleat about feeling ""unsafe"" b/c someone sai…"
5,572513779700908032,2756873076,2015-03-02T21:48:16.000Z,"@DQTwitchStream ...if they hadn't just flushed their Cup chances, I'd be inclined to argue..."
6,572514325371494400,2756873076,2015-03-02T21:50:26.000Z,"@VCR_Blog Picked the Ducks to win Cup before season...but that was thinking Gibson would be great. Might pick Hawks nows, but...Ducks in it."
